sub_id,group,decision,trial,trial_type,RT(s),Stimulus
44,2,1,6,common,11.902,16.小张昨天对小明承诺：“如果明天天不下雨，我就带你去听音乐会。”今天他们两都去听音乐会了，请问今天没有下雨，这个说法对不对？    对（1 ） 不对（2 ）
44,2,2,6,legal,18.413,26.周某从某4S店买了1辆车，约定试用10天，试用期满后办理过户手续。试用期间，周某违反交规将李某撞成重伤。现周某无力赔偿。李某能否要求4S店赔偿？能(  1 )  不能(2   )
44,2,1,6,moral,6.979,7.小李看到好朋友王五和黑社会接触，并参与打群架，于是就劝阻王五继续与黑社会接触。请问小李的做法对不对？  对（1 ） 不对（2 ）
44,2,1,7,legal,25.809,27. 潘某与刘某相约出游，潘某在长江边拾得一块奇石，爱不释手，拟带回家。刘某说，《物权法》规定河流属于国家所有，这一行为可能属于侵占国家财产。“潘某可以取得奇石的所有权。”这个说法对不对 ？          对（1 ） 不对（2 ）
44,2,1,7,moral,4.664,8.小明看到歹徒行凶抢劫，于是打电话报警。请问小明的做法对不对？   对（ 1） 不对（2 ）
44,2,1,7,common,12.441,18.张三、李四、王五三个人比体重，三人体重各不相同，已知王五是最轻的，那么张三与李四两人有一个是体重最重的，这个说法对不对？   对（1 ） 不对（ 2）
44,2,2,8,legal,18.386,28.刘某种植西瓜，收获季节病故。好友刁某联系不上刘某家人，便为刘某办理后事，并将西瓜卖出。事后刁某认为自己应得劳务费5000元。“刁某可以请求刘某家人支付劳务费5000元。”  可以（1 ） 不可以（2 ）
44,2,1,8,moral,5.193,9.小张是游泳健将，看到公园里有人失足跌下湖里，于是赶紧下水救人，请问小张的做法对不对？           对（1 ）  不对（2 ）
44,2,1,8,common,12.555,19.小刘与小张、小李三人比赛唱歌，小刘得了第一名，请问小刘赢了小张，这个说法对不对？           对（ 1） 不对（2 ）
44,2,1,9,legal,21.543,29.甲忘带钥匙，邻居乙建议甲从自家阳台爬回家，并提供绳索以备不测。甲在攀越时绳索断裂，坠地受伤。“法院能否酌情让乙承担部分赔偿责任”   能（1 ） 不能（2 ）
44,2,2,9,moral,6.764,10.小明看到好朋友李四最近与王五走得很近，于是嫉妒王五，就在背后说王五的坏话。请问小明的做法应不应该？  应该（ ） 不应该（ ）
44,2,1,9,common,12.935,20.假设小明家热水沸腾的温度是100摄氏度，现在小明正在烧水，水沸腾了，请问此时水温度达到100摄氏度，这个说法对不对？              对（1 ）  不对（2 ）
44,2,2,10,legal,13.508,30.甲与乙结婚3年后，乙提出甲婚前谎称是海归博士且有车有房，乙婚后发现上当受骗并向法院请求确认婚姻无效。“乙的理由可以成立。”        可以（ 1） 不可以（2 ）
45,2,1,1,moral,18.301,"1.小王开车下班回家的路上邻居小孩因腹痛倒地,小王应该不应该送小回家或者去医院?                             应该(1)       不应该(2)  "
45,2,2,1,common,10.455,11.小李刚刚吃过了早饭，请问小李没吃饭，对吗？                    对（1 ）  不对（2 ）
45,2,1,1,legal,38.306,21.陈某家中失火，邻居家10岁的女孩刘某呼叫邻居救火，并取自家衣物参与扑火。在救火过程中，刘某手部烧伤，花去医疗费200元，衣物损失100元。“陈某应偿付刘某300元，而非200元” 这个说法对不对？             对（1 ） 不对（2 ）
45,2,1,2,moral,10.37,2.在公车上遇到怀孕9个月的孕妇，年轻人应不应该让座？              应该（ 1） 不应该（2  )
45,2,2,2,common,10.68,12.小明刚刚跑步去了。请问小明没有脚，对吗？                       对（1 ）  不对（ 2）
45,2,2,2,legal,32.681,22.乙替甲还了800借款，并对甲说：“这800元算给你了。”甲称将来一定还给乙。事后甲还了乙500元。后二人交恶，乙要求甲归还300元，甲认为乙已将800元给了自己于是要求乙退回500元。“甲无需再还300元”，这个说法对不对？  对（1 ） 不对（2 ）
45,2,1,3,moral,8.638,3． 小王捡到他人遗失的钱包后归还给失主，请问小王做的对不对？     对（1 ） 不对（ 2）
45,2,2,3,common,16.188,13.张三高度近视达900度，现在正在打乒乓球。请问张三没有戴眼镜对吗？  对（ 1） 不对（2 ）
45,2,1,3,legal,12.149,23.完全不能辨认自己行为的精神病人甲将自己的手表丢向路边，被乙拾得。 “乙应将手表还给甲” ，这个说法对不对？  对（1 ） 不对（2 ）
45,2,2,4,common,13.786,14.李四是土生土长的东北人，正在用家乡话给家人打电话。请问李四是不是在说闽南话？                   是（1 ） 不是（2 ）
45,2,1,4,legal,19.22,24.甲在乙承包的水库游泳，乙的雇工丙、丁误以为甲在偷鱼，于是将甲打伤。 “只能由乙承担赔偿责任，丙丁无需承担” ，这个说法对不对？   对（ 1） 不对（2 ）
45,2,1,4,moral,5.592,5.张三非常富有，看到汶川地震死了很多人，于是向灾区捐了款。请问张三的做法对不对？                   对（ 1） 不对（2 ）
45,2,1,5,common,15.53,15.小花、小明、小张三人进行100跑步决赛，小花跑了第三，那么小明不是第一名就是第二名，这个说法对不对？  对（1 ） 不对（2 ）
45,2,1,5,legal,21.646,25.甲将300本书送给乙，并约定乙不得转让给第三人，否则甲有权收回书。其后甲向乙交付了300本书。 “甲与乙的赠与合同有效，乙取得了书的所有权” ，这个说法对不对？     对（ 1） 不对（2 ）
45,2,1,5,moral,17.943,6.李四家住农村，在路边看到流浪猫很可怜，于是把猫带回家喂养。请问李四的做法对不对？                 对（ 1） 不对（2 ）
45,2,1,6,common,11.016,16.小张昨天对小明承诺：“如果明天天不下雨，我就带你去听音乐会。”今天他们两都去听音乐会了，请问今天没有下雨，这个说法对不对？    对（1 ） 不对（2 ）
45,2,2,6,legal,23.763,26.周某从某4S店买了1辆车，约定试用10天，试用期满后办理过户手续。试用期间，周某违反交规将李某撞成重伤。现周某无力赔偿。李某能否要求4S店赔偿？能(  1 )  不能(2   )
45,2,1,6,moral,16.709,7.小李看到好朋友王五和黑社会接触，并参与打群架，于是就劝阻王五继续与黑社会接触。请问小李的做法对不对？  对（1 ） 不对（2 ）
45,2,1,7,legal,30.168,27. 潘某与刘某相约出游，潘某在长江边拾得一块奇石，爱不释手，拟带回家。刘某说，《物权法》规定河流属于国家所有，这一行为可能属于侵占国家财产。“潘某可以取得奇石的所有权。”这个说法对不对 ？          对（1 ） 不对（2 ）
45,2,1,7,moral,7.132,8.小明看到歹徒行凶抢劫，于是打电话报警。请问小明的做法对不对？   对（ 1） 不对（2 ）
45,2,1,7,common,13.975,18.张三、李四、王五三个人比体重，三人体重各不相同，已知王五是最轻的，那么张三与李四两人有一个是体重最重的，这个说法对不对？   对（1 ） 不对（ 2）
45,2,2,8,legal,19.482,28.刘某种植西瓜，收获季节病故。好友刁某联系不上刘某家人，便为刘某办理后事，并将西瓜卖出。事后刁某认为自己应得劳务费5000元。“刁某可以请求刘某家人支付劳务费5000元。”  可以（1 ） 不可以（2 ）
45,2,1,8,moral,8.292,9.小张是游泳健将，看到公园里有人失足跌下湖里，于是赶紧下水救人，请问小张的做法对不对？           对（1 ）  不对（2 ）
45,2,1,8,common,6.303,19.小刘与小张、小李三人比赛唱歌，小刘得了第一名，请问小刘赢了小张，这个说法对不对？           对（ 1） 不对（2 ）
45,2,1,9,legal,20.868,29.甲忘带钥匙，邻居乙建议甲从自家阳台爬回家，并提供绳索以备不测。甲在攀越时绳索断裂，坠地受伤。“法院能否酌情让乙承担部分赔偿责任”   能（1 ） 不能（2 ）
45,2,2,9,moral,12.39,10.小明看到好朋友李四最近与王五走得很近，于是嫉妒王五，就在背后说王五的坏话。请问小明的做法应不应该？  应该（ ） 不应该（ ）
45,2,2,10,legal,33.216,30.甲与乙结婚3年后，乙提出甲婚前谎称是海归博士且有车有房，乙婚后发现上当受骗并向法院请求确认婚姻无效。“乙的理由可以成立。”        可以（ 1） 不可以（2 ）
46,2,1,1,moral,6.486,"1.小王开车下班回家的路上邻居小孩因腹痛倒地,小王应该不应该送小回家或者去医院?                             应该(1)       不应该(2)  "
46,2,2,1,common,8.94,11.小李刚刚吃过了早饭，请问小李没吃饭，对吗？                    对（1 ）  不对（2 ）
46,2,1,1,legal,18.092,21.陈某家中失火，邻居家10岁的女孩刘某呼叫邻居救火，并取自家衣物参与扑火。在救火过程中，刘某手部烧伤，花去医疗费200元，衣物损失100元。“陈某应偿付刘某300元，而非200元” 这个说法对不对？             对（1 ） 不对（2 ）
46,2,1,2,moral,4.695,2.在公车上遇到怀孕9个月的孕妇，年轻人应不应该让座？              应该（ 1） 不应该（2  )
46,2,2,2,common,6.246,12.小明刚刚跑步去了。请问小明没有脚，对吗？                       对（1 ）  不对（ 2）
46,2,2,2,legal,30.3,22.乙替甲还了800借款，并对甲说：“这800元算给你了。”甲称将来一定还给乙。事后甲还了乙500元。后二人交恶，乙要求甲归还300元，甲认为乙已将800元给了自己于是要求乙退回500元。“甲无需再还300元”，这个说法对不对？  对（1 ） 不对（2 ）
46,2,1,3,moral,3.923,3． 小王捡到他人遗失的钱包后归还给失主，请问小王做的对不对？     对（1 ） 不对（ 2）
46,2,2,3,common,10.833,13.张三高度近视达900度，现在正在打乒乓球。请问张三没有戴眼镜对吗？  对（ 1） 不对（2 ）
46,2,1,3,legal,7.901,23.完全不能辨认自己行为的精神病人甲将自己的手表丢向路边，被乙拾得。 “乙应将手表还给甲” ，这个说法对不对？  对（1 ） 不对（2 ）
46,2,2,4,common,10.714,14.李四是土生土长的东北人，正在用家乡话给家人打电话。请问李四是不是在说闽南话？                   是（1 ） 不是（2 ）
46,2,1,4,legal,13.546,24.甲在乙承包的水库游泳，乙的雇工丙、丁误以为甲在偷鱼，于是将甲打伤。 “只能由乙承担赔偿责任，丙丁无需承担” ，这个说法对不对？   对（ 1） 不对（2 ）
46,2,1,5,common,12.666,15.小花、小明、小张三人进行100跑步决赛，小花跑了第三，那么小明不是第一名就是第二名，这个说法对不对？  对（1 ） 不对（2 ）
46,2,1,5,legal,18.346,25.甲将300本书送给乙，并约定乙不得转让给第三人，否则甲有权收回书。其后甲向乙交付了300本书。 “甲与乙的赠与合同有效，乙取得了书的所有权” ，这个说法对不对？     对（ 1） 不对（2 ）
46,2,1,4,moral,6.738,6.李四家住农村，在路边看到流浪猫很可怜，于是把猫带回家喂养。请问李四的做法对不对？                 对（ 1） 不对（2 ）
46,2,1,6,common,10.614,16.小张昨天对小明承诺：“如果明天天不下雨，我就带你去听音乐会。”今天他们两都去听音乐会了，请问今天没有下雨，这个说法对不对？    对（1 ） 不对（2 ）
46,2,2,6,legal,22.85,26.周某从某4S店买了1辆车，约定试用10天，试用期满后办理过户手续。试用期间，周某违反交规将李某撞成重伤。现周某无力赔偿。李某能否要求4S店赔偿？能(  1 )  不能(2   )
46,2,1,5,moral,10.442,7.小李看到好朋友王五和黑社会接触，并参与打群架，于是就劝阻王五继续与黑社会接触。请问小李的做法对不对？  对（1 ） 不对（2 ）
46,2,1,7,legal,22.539,27. 潘某与刘某相约出游，潘某在长江边拾得一块奇石，爱不释手，拟带回家。刘某说，《物权法》规定河流属于国家所有，这一行为可能属于侵占国家财产。“潘某可以取得奇石的所有权。”这个说法对不对 ？          对（1 ） 不对（2 ）
46,2,1,6,moral,3.488,8.小明看到歹徒行凶抢劫，于是打电话报警。请问小明的做法对不对？   对（ 1） 不对（2 ）
46,2,1,7,common,15.296,18.张三、李四、王五三个人比体重，三人体重各不相同，已知王五是最轻的，那么张三与李四两人有一个是体重最重的，这个说法对不对？   对（1 ） 不对（ 2）
46,2,2,8,legal,15.253,28.刘某种植西瓜，收获季节病故。好友刁某联系不上刘某家人，便为刘某办理后事，并将西瓜卖出。事后刁某认为自己应得劳务费5000元。“刁某可以请求刘某家人支付劳务费5000元。”  可以（1 ） 不可以（2 ）
46,2,1,7,moral,5.716,9.小张是游泳健将，看到公园里有人失足跌下湖里，于是赶紧下水救人，请问小张的做法对不对？           对（1 ）  不对（2 ）
46,2,1,8,common,14.697,19.小刘与小张、小李三人比赛唱歌，小刘得了第一名，请问小刘赢了小张，这个说法对不对？           对（ 1） 不对（2 ）
46,2,1,9,legal,11.51,29.甲忘带钥匙，邻居乙建议甲从自家阳台爬回家，并提供绳索以备不测。甲在攀越时绳索断裂，坠地受伤。“法院能否酌情让乙承担部分赔偿责任”   能（1 ） 不能（2 ）
46,2,2,8,moral,9.055,10.小明看到好朋友李四最近与王五走得很近，于是嫉妒王五，就在背后说王五的坏话。请问小明的做法应不应该？  应该（ ） 不应该（ ）
46,2,1,9,common,8.467,20.假设小明家热水沸腾的温度是100摄氏度，现在小明正在烧水，水沸腾了，请问此时水温度达到100摄氏度，这个说法对不对？              对（1 ）  不对（2 ）
46,2,2,10,legal,12.814,30.甲与乙结婚3年后，乙提出甲婚前谎称是海归博士且有车有房，乙婚后发现上当受骗并向法院请求确认婚姻无效。“乙的理由可以成立。”        可以（ 1） 不可以（2 ）
47,2,1,1,moral,5.617,"1.小王开车下班回家的路上邻居小孩因腹痛倒地,小王应该不应该送小回家或者去医院?                             应该(1)       不应该(2)  "
47,2,2,1,common,4.954,11.小李刚刚吃过了早饭，请问小李没吃饭，对吗？                    对（1 ）  不对（2 ）
47,2,1,1,legal,19.55,21.陈某家中失火，邻居家10岁的女孩刘某呼叫邻居救火，并取自家衣物参与扑火。在救火过程中，刘某手部烧伤，花去医疗费200元，衣物损失100元。“陈某应偿付刘某300元，而非200元” 这个说法对不对？             对（1 ） 不对（2 ）
47,2,1,2,moral,3.894,2.在公车上遇到怀孕9个月的孕妇，年轻人应不应该让座？              应该（ 1） 不应该（2  )
47,2,2,2,common,6.653,12.小明刚刚跑步去了。请问小明没有脚，对吗？                       对（1 ）  不对（ 2）
47,2,2,2,legal,17.883,22.乙替甲还了800借款，并对甲说：“这800元算给你了。”甲称将来一定还给乙。事后甲还了乙500元。后二人交恶，乙要求甲归还300元，甲认为乙已将800元给了自己于是要求乙退回500元。“甲无需再还300元”，这个说法对不对？  对（1 ） 不对（2 ）
47,2,1,3,moral,5.03,3． 小王捡到他人遗失的钱包后归还给失主，请问小王做的对不对？     对（1 ） 不对（ 2）
47,2,2,3,common,8.167,13.张三高度近视达900度，现在正在打乒乓球。请问张三没有戴眼镜对吗？  对（ 1） 不对（2 ）
47,2,1,3,legal,21.104,23.完全不能辨认自己行为的精神病人甲将自己的手表丢向路边，被乙拾得。 “乙应将手表还给甲” ，这个说法对不对？  对（1 ） 不对（2 ）
47,2,2,4,common,8.843,14.李四是土生土长的东北人，正在用家乡话给家人打电话。请问李四是不是在说闽南话？                   是（1 ） 不是（2 ）
47,2,1,4,legal,16.559,24.甲在乙承包的水库游泳，乙的雇工丙、丁误以为甲在偷鱼，于是将甲打伤。 “只能由乙承担赔偿责任，丙丁无需承担” ，这个说法对不对？   对（ 1） 不对（2 ）
47,2,1,4,moral,5.825,5.张三非常富有，看到汶川地震死了很多人，于是向灾区捐了款。请问张三的做法对不对？                   对（ 1） 不对（2 ）
47,2,1,5,common,8.945,15.小花、小明、小张三人进行100跑步决赛，小花跑了第三，那么小明不是第一名就是第二名，这个说法对不对？  对（1 ） 不对（2 ）
47,2,1,5,legal,15.178,25.甲将300本书送给乙，并约定乙不得转让给第三人，否则甲有权收回书。其后甲向乙交付了300本书。 “甲与乙的赠与合同有效，乙取得了书的所有权” ，这个说法对不对？     对（ 1） 不对（2 ）
47,2,1,5,moral,7.812,6.李四家住农村，在路边看到流浪猫很可怜，于是把猫带回家喂养。请问李四的做法对不对？                 对（ 1） 不对（2 ）
47,2,1,6,common,11.371,16.小张昨天对小明承诺：“如果明天天不下雨，我就带你去听音乐会。”今天他们两都去听音乐会了，请问今天没有下雨，这个说法对不对？    对（1 ） 不对（2 ）
47,2,2,6,legal,28.04,26.周某从某4S店买了1辆车，约定试用10天，试用期满后办理过户手续。试用期间，周某违反交规将李某撞成重伤。现周某无力赔偿。李某能否要求4S店赔偿？能(  1 )  不能(2   )
47,2,1,6,moral,11.205,7.小李看到好朋友王五和黑社会接触，并参与打群架，于是就劝阻王五继续与黑社会接触。请问小李的做法对不对？  对（1 ） 不对（2 ）
47,2,1,7,legal,16.672,27. 潘某与刘某相约出游，潘某在长江边拾得一块奇石，爱不释手，拟带回家。刘某说，《物权法》规定河流属于国家所有，这一行为可能属于侵占国家财产。“潘某可以取得奇石的所有权。”这个说法对不对 ？          对（1 ） 不对（2 ）
47,2,1,7,moral,5.005,8.小明看到歹徒行凶抢劫，于是打电话报警。请问小明的做法对不对？   对（ 1） 不对（2 ）
47,2,1,7,common,10.159,18.张三、李四、王五三个人比体重，三人体重各不相同，已知王五是最轻的，那么张三与李四两人有一个是体重最重的，这个说法对不对？   对（1 ） 不对（ 2）
47,2,2,8,legal,15.278,28.刘某种植西瓜，收获季节病故。好友刁某联系不上刘某家人，便为刘某办理后事，并将西瓜卖出。事后刁某认为自己应得劳务费5000元。“刁某可以请求刘某家人支付劳务费5000元。”  可以（1 ） 不可以（2 ）
47,2,1,8,moral,5.964,9.小张是游泳健将，看到公园里有人失足跌下湖里，于是赶紧下水救人，请问小张的做法对不对？           对（1 ）  不对（2 ）
47,2,1,8,common,9.167,19.小刘与小张、小李三人比赛唱歌，小刘得了第一名，请问小刘赢了小张，这个说法对不对？           对（ 1） 不对（2 ）
47,2,1,9,legal,13.247,29.甲忘带钥匙，邻居乙建议甲从自家阳台爬回家，并提供绳索以备不测。甲在攀越时绳索断裂，坠地受伤。“法院能否酌情让乙承担部分赔偿责任”   能（1 ） 不能（2 ）
47,2,2,9,moral,7.918,10.小明看到好朋友李四最近与王五走得很近，于是嫉妒王五，就在背后说王五的坏话。请问小明的做法应不应该？  应该（ ） 不应该（ ）
47,2,1,9,common,8.777,20.假设小明家热水沸腾的温度是100摄氏度，现在小明正在烧水，水沸腾了，请问此时水温度达到100摄氏度，这个说法对不对？              对（1 ）  不对（2 ）
47,2,2,10,legal,12.64,30.甲与乙结婚3年后，乙提出甲婚前谎称是海归博士且有车有房，乙婚后发现上当受骗并向法院请求确认婚姻无效。“乙的理由可以成立。”        可以（ 1） 不可以（2 ）
48,2,1,1,moral,20.978,"1.小王开车下班回家的路上邻居小孩因腹痛倒地,小王应该不应该送小回家或者去医院?                             应该(1)       不应该(2)  "
48,2,2,1,common,17.695,11.小李刚刚吃过了早饭，请问小李没吃饭，对吗？                    对（1 ）  不对（2 ）
48,2,1,1,legal,52.424,21.陈某家中失火，邻居家10岁的女孩刘某呼叫邻居救火，并取自家衣物参与扑火。在救火过程中，刘某手部烧伤，花去医疗费200元，衣物损失100元。“陈某应偿付刘某300元，而非200元” 这个说法对不对？             对（1 ） 不对（2 ）
48,2,1,2,moral,7.895,2.在公车上遇到怀孕9个月的孕妇，年轻人应不应该让座？              应该（ 1） 不应该（2  )
48,2,2,2,common,14.514,12.小明刚刚跑步去了。请问小明没有脚，对吗？                       对（1 ）  不对（ 2）
48,2,2,2,legal,94.038,22.乙替甲还了800借款，并对甲说：“这800元算给你了。”甲称将来一定还给乙。事后甲还了乙500元。后二人交恶，乙要求甲归还300元，甲认为乙已将800元给了自己于是要求乙退回500元。“甲无需再还300元”，这个说法对不对？  对（1 ） 不对（2 ）
48,2,1,3,moral,13.27,3． 小王捡到他人遗失的钱包后归还给失主，请问小王做的对不对？     对（1 ） 不对（ 2）
48,2,2,3,common,13.174,13.张三高度近视达900度，现在正在打乒乓球。请问张三没有戴眼镜对吗？  对（ 1） 不对（2 ）
48,2,1,3,legal,22.617,23.完全不能辨认自己行为的精神病人甲将自己的手表丢向路边，被乙拾得。 “乙应将手表还给甲” ，这个说法对不对？  对（1 ） 不对（2 ）
48,2,2,4,common,17.614,14.李四是土生土长的东北人，正在用家乡话给家人打电话。请问李四是不是在说闽南话？                   是（1 ） 不是（2 ）
48,2,1,4,legal,29.141,24.甲在乙承包的水库游泳，乙的雇工丙、丁误以为甲在偷鱼，于是将甲打伤。 “只能由乙承担赔偿责任，丙丁无需承担” ，这个说法对不对？   对（ 1） 不对（2 ）
48,2,1,4,moral,13.371,5.张三非常富有，看到汶川地震死了很多人，于是向灾区捐了款。请问张三的做法对不对？                   对（ 1） 不对（2 ）
48,2,1,5,common,22.359,15.小花、小明、小张三人进行100跑步决赛，小花跑了第三，那么小明不是第一名就是第二名，这个说法对不对？  对（1 ） 不对（2 ）
48,2,1,5,legal,29.603,25.甲将300本书送给乙，并约定乙不得转让给第三人，否则甲有权收回书。其后甲向乙交付了300本书。 “甲与乙的赠与合同有效，乙取得了书的所有权” ，这个说法对不对？     对（ 1） 不对（2 ）
48,2,1,5,moral,21.647,6.李四家住农村，在路边看到流浪猫很可怜，于是把猫带回家喂养。请问李四的做法对不对？                 对（ 1） 不对（2 ）
48,2,1,6,common,25.119,16.小张昨天对小明承诺：“如果明天天不下雨，我就带你去听音乐会。”今天他们两都去听音乐会了，请问今天没有下雨，这个说法对不对？    对（1 ） 不对（2 ）
48,2,2,6,legal,18.146,26.周某从某4S店买了1辆车，约定试用10天，试用期满后办理过户手续。试用期间，周某违反交规将李某撞成重伤。现周某无力赔偿。李某能否要求4S店赔偿？能(  1 )  不能(2   )
48,2,1,6,moral,23.699,7.小李看到好朋友王五和黑社会接触，并参与打群架，于是就劝阻王五继续与黑社会接触。请问小李的做法对不对？  对（1 ） 不对（2 ）
48,2,1,7,legal,28.988,27. 潘某与刘某相约出游，潘某在长江边拾得一块奇石，爱不释手，拟带回家。刘某说，《物权法》规定河流属于国家所有，这一行为可能属于侵占国家财产。“潘某可以取得奇石的所有权。”这个说法对不对 ？          对（1 ） 不对（2 ）
48,2,1,7,moral,12.634,8.小明看到歹徒行凶抢劫，于是打电话报警。请问小明的做法对不对？   对（ 1） 不对（2 ）
48,2,1,7,common,21.356,18.张三、李四、王五三个人比体重，三人体重各不相同，已知王五是最轻的，那么张三与李四两人有一个是体重最重的，这个说法对不对？   对（1 ） 不对（ 2）
48,2,2,8,legal,37.312,28.刘某种植西瓜，收获季节病故。好友刁某联系不上刘某家人，便为刘某办理后事，并将西瓜卖出。事后刁某认为自己应得劳务费5000元。“刁某可以请求刘某家人支付劳务费5000元。”  可以（1 ） 不可以（2 ）
48,2,1,8,moral,16.457,9.小张是游泳健将，看到公园里有人失足跌下湖里，于是赶紧下水救人，请问小张的做法对不对？           对（1 ）  不对（2 ）
48,2,1,8,common,22.182,19.小刘与小张、小李三人比赛唱歌，小刘得了第一名，请问小刘赢了小张，这个说法对不对？           对（ 1） 不对（2 ）
48,2,1,9,legal,21.505,29.甲忘带钥匙，邻居乙建议甲从自家阳台爬回家，并提供绳索以备不测。甲在攀越时绳索断裂，坠地受伤。“法院能否酌情让乙承担部分赔偿责任”   能（1 ） 不能（2 ）
48,2,2,9,moral,14.672,10.小明看到好朋友李四最近与王五走得很近，于是嫉妒王五，就在背后说王五的坏话。请问小明的做法应不应该？  应该（ ） 不应该（ ）
48,2,1,9,common,20.39,20.假设小明家热水沸腾的温度是100摄氏度，现在小明正在烧水，水沸腾了，请问此时水温度达到100摄氏度，这个说法对不对？              对（1 ）  不对（2 ）
48,2,2,10,legal,23.505,30.甲与乙结婚3年后，乙提出甲婚前谎称是海归博士且有车有房，乙婚后发现上当受骗并向法院请求确认婚姻无效。“乙的理由可以成立。”        可以（ 1） 不可以（2 ）
49,2,1,1,moral,7.682,"1.小王开车下班回家的路上邻居小孩因腹痛倒地,小王应该不应该送小回家或者去医院?                             应该(1)       不应该(2)  "
49,2,1,1,legal,22.911,21.陈某家中失火，邻居家10岁的女孩刘某呼叫邻居救火，并取自家衣物参与扑火。在救火过程中，刘某手部烧伤，花去医疗费200元，衣物损失100元。“陈某应偿付刘某300元，而非200元” 这个说法对不对？             对（1 ） 不对（2 ）
49,2,1,2,moral,3.164,2.在公车上遇到怀孕9个月的孕妇，年轻人应不应该让座？              应该（ 1） 不应该（2  )
49,2,2,1,common,4.361,12.小明刚刚跑步去了。请问小明没有脚，对吗？                       对（1 ）  不对（ 2）
49,2,2,2,legal,16.293,22.乙替甲还了800借款，并对甲说：“这800元算给你了。”甲称将来一定还给乙。事后甲还了乙500元。后二人交恶，乙要求甲归还300元，甲认为乙已将800元给了自己于是要求乙退回500元。“甲无需再还300元”，这个说法对不对？  对（1 ） 不对（2 ）
49,2,1,3,moral,5.489,3． 小王捡到他人遗失的钱包后归还给失主，请问小王做的对不对？     对（1 ） 不对（ 2）
49,2,2,2,common,5.176,13.张三高度近视达900度，现在正在打乒乓球。请问张三没有戴眼镜对吗？  对（ 1） 不对（2 ）
49,2,2,3,common,5.773,14.李四是土生土长的东北人，正在用家乡话给家人打电话。请问李四是不是在说闽南话？                   是（1 ） 不是（2 ）
49,2,1,4,moral,4.78,5.张三非常富有，看到汶川地震死了很多人，于是向灾区捐了款。请问张三的做法对不对？                   对（ 1） 不对（2 ）
49,2,1,4,common,10.463,15.小花、小明、小张三人进行100跑步决赛，小花跑了第三，那么小明不是第一名就是第二名，这个说法对不对？  对（1 ） 不对（2 ）
49,2,1,3,legal,15.361,25.甲将300本书送给乙，并约定乙不得转让给第三人，否则甲有权收回书。其后甲向乙交付了300本书。 “甲与乙的赠与合同有效，乙取得了书的所有权” ，这个说法对不对？     对（ 1） 不对（2 ）
49,2,1,5,common,17.4,16.小张昨天对小明承诺：“如果明天天不下雨，我就带你去听音乐会。”今天他们两都去听音乐会了，请问今天没有下雨，这个说法对不对？    对（1 ） 不对（2 ）
49,2,1,5,moral,6.484,7.小李看到好朋友王五和黑社会接触，并参与打群架，于是就劝阻王五继续与黑社会接触。请问小李的做法对不对？  对（1 ） 不对（2 ）
49,2,1,4,legal,17.186,27. 潘某与刘某相约出游，潘某在长江边拾得一块奇石，爱不释手，拟带回家。刘某说，《物权法》规定河流属于国家所有，这一行为可能属于侵占国家财产。“潘某可以取得奇石的所有权。”这个说法对不对 ？          对（1 ） 不对（2 ）
49,2,1,6,common,8.862,18.张三、李四、王五三个人比体重，三人体重各不相同，已知王五是最轻的，那么张三与李四两人有一个是体重最重的，这个说法对不对？   对（1 ） 不对（ 2）
49,2,2,5,legal,18.93,28.刘某种植西瓜，收获季节病故。好友刁某联系不上刘某家人，便为刘某办理后事，并将西瓜卖出。事后刁某认为自己应得劳务费5000元。“刁某可以请求刘某家人支付劳务费5000元。”  可以（1 ） 不可以（2 ）
49,2,1,6,moral,3.874,9.小张是游泳健将，看到公园里有人失足跌下湖里，于是赶紧下水救人，请问小张的做法对不对？           对（1 ）  不对（2 ）
49,2,1,7,common,5.482,19.小刘与小张、小李三人比赛唱歌，小刘得了第一名，请问小刘赢了小张，这个说法对不对？           对（ 1） 不对（2 ）
49,2,1,6,legal,14.064,29.甲忘带钥匙，邻居乙建议甲从自家阳台爬回家，并提供绳索以备不测。甲在攀越时绳索断裂，坠地受伤。“法院能否酌情让乙承担部分赔偿责任”   能（1 ） 不能（2 ）
49,2,2,7,moral,6.599,10.小明看到好朋友李四最近与王五走得很近，于是嫉妒王五，就在背后说王五的坏话。请问小明的做法应不应该？  应该（ ） 不应该（ ）
49,2,2,7,legal,10.849,30.甲与乙结婚3年后，乙提出甲婚前谎称是海归博士且有车有房，乙婚后发现上当受骗并向法院请求确认婚姻无效。“乙的理由可以成立。”        可以（ 1） 不可以（2 ）
50,2,1,1,moral,10.917,"1.小王开车下班回家的路上邻居小孩因腹痛倒地,小王应该不应该送小回家或者去医院?                             应该(1)       不应该(2)  "
50,2,2,1,common,8.013,11.小李刚刚吃过了早饭，请问小李没吃饭，对吗？                    对（1 ）  不对（2 ）
50,2,1,1,legal,18.684,21.陈某家中失火，邻居家10岁的女孩刘某呼叫邻居救火，并取自家衣物参与扑火。在救火过程中，刘某手部烧伤，花去医疗费200元，衣物损失100元。“陈某应偿付刘某300元，而非200元” 这个说法对不对？             对（1 ） 不对（2 ）
50,2,1,2,moral,3.967,2.在公车上遇到怀孕9个月的孕妇，年轻人应不应该让座？              应该（ 1） 不应该（2  )
50,2,2,2,common,3.828,12.小明刚刚跑步去了。请问小明没有脚，对吗？                       对（1 ）  不对（ 2）
